run_id,contact_id,brief_id,level,level_name,stratum,gender,formal,gender_paired,ocean_source,lifecycle_stage,used_model,provider,model,tier,reused_from,ok,skipped,error,rules_accepted,rules_failures,rules_unchecked,seconds,chars
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,10,0,generic,linked,m,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,1,1,merge,linked,m,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,343
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,1,merge,linked,m,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,117
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,10,1,merge,linked,m,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,352
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,1,2,morphology,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,7.24,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,2,morphology,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,4.64,119
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,10,2,morphology,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.98,351
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,1,3a,linguistic,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.48,352
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,3b,purchases,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.15,119
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,3c,reviews,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.78,118
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,1,3d,role,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,0,role,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,1,3,behaviour,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.49,352
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,3,behaviour,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.95,116
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,10,3,behaviour,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,9.63,351
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,4,aspects,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,4.81,135
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,1,5,psychographic,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,7.0,416
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,5,psychographic,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.41,123
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,10,5,psychographic,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.54,253
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,6a,recommendations,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.77,213
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,6b,topics,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.1,118
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,10,6c,lifecycle,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.91,251
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,6d,pricing,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.31,306
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,1,6,hyper,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.83,396
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,26,6,hyper,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.36,251
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,46,10,6,hyper,linked,m,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.71,298
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,1,0,generic,prospect,m,False,0,,prospect,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,330
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,0,generic,prospect,m,False,0,,prospect,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,105
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,10,0,generic,prospect,m,False,0,,prospect,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,1,1,merge,prospect,m,False,0,,prospect,0,,,,,1,,,1,,,0.0,343
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,1,merge,prospect,m,False,0,,prospect,0,,,,,1,,,1,,,0.0,117
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,10,1,merge,prospect,m,False,0,,prospect,0,,,,,1,,,1,,,0.0,352
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,1,2,morphology,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,1,,,1,,,14.53,340
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,2,morphology,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,1,,,1,,,11.19,119
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,10,2,morphology,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,1,,,1,,,14.14,351
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,1,3a,linguistic,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,3b,purchases,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,purchases,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,3c,reviews,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,reviews,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,1,3d,role,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,role,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,1,3,behaviour,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,3,behaviour,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,10,3,behaviour,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,4,aspects,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,aspects",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,1,5,psychographic,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,5,psychographic,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,10,5,psychographic,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,6a,recommendations,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,6b,topics,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,topics",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,10,6c,lifecycle,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,6d,pricing,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations,pricing",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,1,6,hyper,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations,topics",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,26,6,hyper,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations,topics",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,431,10,6,hyper,prospect,m,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations,topics",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,1,0,generic,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,330
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,0,generic,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,105
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,10,0,generic,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,1,1,merge,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,1,merge,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,115
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,10,1,merge,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,351
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,1,2,morphology,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,6.93,339
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,2,morphology,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,4.78,117
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,10,2,morphology,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,7.3,347
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,1,3a,linguistic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,6.61,339
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,3b,purchases,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,6.31,116
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,3c,reviews,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,4.82,117
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,1,3d,role,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,5.85,339
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,1,3,behaviour,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,6.9,339
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,3,behaviour,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,5.82,112
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,10,3,behaviour,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,6.52,349
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,4,aspects,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,5.67,114
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,1,5,psychographic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,6.83,361
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,5,psychographic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,4.96,164
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,10,5,psychographic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,6.42,247
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,6a,recommendations,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,5.78,222
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,6b,topics,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,4.42,112
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,10,6c,lifecycle,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,5.26,247
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,6d,pricing,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,19.72,267
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,1,6,hyper,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,14.78,248
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,26,6,hyper,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,12.96,193
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,4,10,6,hyper,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,smoke-terra-low-p241-ladder-c4,1,,,1,,,12.61,252
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,1,0,generic,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,330
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,0,generic,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,105
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,10,0,generic,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,1,1,merge,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,344
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,1,merge,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,118
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,10,1,merge,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,354
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,1,2,morphology,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,14.89,342
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,2,morphology,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.21,120
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,10,2,morphology,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.28,352
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,1,3a,linguistic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.74,344
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,3b,purchases,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.24,120
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,3c,reviews,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,4.77,119
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,1,3d,role,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.09,342
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,1,3,behaviour,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.49,354
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,3,behaviour,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.48,115
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,10,3,behaviour,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.43,255
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,4,aspects,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.13,120
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,1,5,psychographic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,8.48,245
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,5,psychographic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,4.69,158
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,10,5,psychographic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.31,252
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,6a,recommendations,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.56,247
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,6b,topics,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,4.89,117
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,10,6c,lifecycle,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,7.7,259
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,6d,pricing,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.03,353
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,1,6,hyper,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.89,308
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,26,6,hyper,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,4.79,161
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,22,10,6,hyper,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,9.52,359
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,1,0,generic,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,330
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,0,generic,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,105
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,10,0,generic,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,1,1,merge,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,343
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,1,merge,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,117
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,10,1,merge,linked,f,False,1,inferred,loyal_active,0,,,,,1,,,1,,,0.0,353
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,1,2,morphology,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,7.94,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,2,morphology,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.72,119
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,10,2,morphology,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.94,351
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,1,3a,linguistic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.6,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,3b,purchases,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.46,119
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,3c,reviews,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.45,119
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,1,3d,role,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.57,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,1,3,behaviour,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.91,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,3,behaviour,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.35,114
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,10,3,behaviour,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,14.05,351
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,4,aspects,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,12.73,146
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,1,5,psychographic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,13.96,257
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,5,psychographic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,12.54,114
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,10,5,psychographic,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,7.64,359
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,6a,recommendations,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.74,114
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,6b,topics,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,7.97,127
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,10,6c,lifecycle,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.39,274
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,6d,pricing,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,8.23,357
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,1,6,hyper,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.74,277
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,26,6,hyper,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.48,256
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,25,10,6,hyper,linked,f,False,1,inferred,loyal_active,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.41,280
